CN,PLT_CN,PREV_TRE_CN,INVYR_A,STATECD_A,UNITCD_A,COUNTYCD_A,PLOT_A,SUBP,TREE,CONDID,AZIMUTH,DIST,PREVCOND,STATUSCD,SPCD,SPGRPCD,DIA,DIAHTCD,HT,HTCD,ACTUALHT,TREECLCD,CR,CCLCD,TREEGRCD,AGENTCD,DECAYCD,STOCKING,WDLDSTEM,VOLCFNET,MORTYR,SALVCD,STANDING_DEAD_CD,PREV_STATUS_CD,PREV_WDLDSTEM,TPA_UNADJ,GroupCount,sum_TPA_UNADJ,TPHA,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR_B,STATECD_B,UNITCD_B,COUNTYCD_B,PLOT_B,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,ECOSUBCD,CONGCD,STAND,MARKER1,MARKER2,MARKER3,DISTANCE,DISTA,MARKER
205600885010661,118182309010661,65783462010538,2008,36,7,93,3411,2,2,1,,,1,2,541,36,5.1,1,,,44,3,NaN,NaN,NaN,70,1,,,1.469462,0,1,1,1,,6.018046,62,600.763428000001,1484.5164687594,118181903010661,1320442010538,53694750010538,2008,36,7,93,3411,1,,2009,1,26,6.3,2,1,2,1,42.764586,-74.11361,720,2,2,4,, 211Jd,3620,0,1658,NaN,NaN,1.74939966880642,1.74939966880642,1658
205600791010661,118182219010661,65783264010538,2008,36,7,93,6349,4,13,1,,,1,2,541,36,5.8,1,,,34,3,NaN,NaN,NaN,70,2,,,2.228709,0,1,1,1,,6.018046,40,336.48999,831.483589789501,118181903010661,1320442010538,53694544010538,2008,36,7,93,6349,1,,2009,2,12,6.3,2,1,4,0,42.783798,-74.039486,490,2,2,4,, 211Jd,3620,0,1659,NaN,NaN,1.79388891967925,1.79388891967925,1659
205601482010661,118182179010661,65796725010538,2008,36,7,115,2152,1,53,1,,,1,2,541,36,8.8,1,,,33,3,NaN,NaN,NaN,70,3,,,4.358543,0,1,1,1,,6.018046,70,549.870330000001,1358.7570789465,118181903010661,1320443010538,53707634010538,2008,36,7,115,2152,1,,2008,10,14,6,2,1,2,2,43.514752,-73.337546,400,2,2,4,, 221Bb,3621,0,1660,NaN,NaN,2.76040116872312,2.76040116872312,1660
205602875010661,118183841010661,65779890010538,2008,36,8,39,5353,2,1,1,,,1,2,541,36,5.3,1,,,25,3,NaN,NaN,NaN,60,1,,,1.75145,0,1,1,1,,6.018046,23,246.2193,608.420201265,118181903010661,1320445010538,53761674010538,2008,36,8,39,5353,1,,2008,11,13,5.7,2,1,4,9,42.158543,-73.91441,160,2,2,4,, 221Ba,3619,0,1664,NaN,NaN,1.30867282913377,1.30867282913377,1664
205602550010661,118182237010661,65779233010538,2008,36,8,39,6442,2,6,1,,,1,2,541,36,5.7,1,,,30,3,NaN,NaN,NaN,70,1,,,2.296385,0,1,1,1,,6.018046,59,543.852284000001,1343.8861863782,118181903010661,1320445010538,53739233010538,2008,36,8,39,6442,1,,2008,9,29,6.1,2,1,4,0,42.268543,-74.218562,2170,2,2,4,, 211Ia,3619,0,1665,NaN,NaN,1.24935577279852,1.24935577279852,1665
205602556010661,118182237010661,65779271010538,2008,36,8,39,6442,2,12,1,,,1,2,541,36,6.4,1,,,38,3,NaN,NaN,NaN,70,2,,,3.093317,0,1,1,1,,6.018046,59,543.852284000001,1343.8861863782,118181903010661,1320445010538,53739233010538,2008,36,8,39,6442,1,,2008,9,29,6.1,2,1,4,0,42.268543,-74.218562,2170,2,2,4,, 211Ia,3619,0,1666,NaN,NaN,1.24935577279852,1.24935577279852,1666
205603504010661,118182031010661,65746428010538,2008,36,8,87,3064,1,6,1,,,1,2,541,36,18.4,1,,,79,3,NaN,NaN,NaN,70,1,,,53.335077,0,1,1,1,,6.018046,40,285.596892,705.7241999766,118181903010661,1320400010538,53729452010538,2008,36,8,87,3064,1,,2008,9,25,6,2,1,2,1,41.096712,-74.083607,500,2,2,4,, 221Dc,3617,0,1669,NaN,NaN,0.628099351842525,0.628099351842525,1669
205603508010661,118182031010661,65746449010538,2008,36,8,87,3064,1,17,1,,,1,2,541,36,8.5,1,,,47,3,NaN,NaN,NaN,70,1,,,7.955485,0,1,1,1,,6.018046,40,285.596892,705.7241999766,118181903010661,1320400010538,53729452010538,2008,36,8,87,3064,1,,2008,9,25,6,2,1,2,1,41.096712,-74.083607,500,2,2,4,, 221Dc,3617,0,1670,NaN,NaN,0.628099351842525,0.628099351842525,1670
205603510010661,118182031010661,65746467010538,2008,36,8,87,3064,1,27,1,,,1,2,541,36,11.4,1,,,69,3,NaN,NaN,NaN,70,1,,,16.893705,0,1,1,1,,6.018046,40,285.596892,705.7241999766,118181903010661,1320400010538,53729452010538,2008,36,8,87,3064,1,,2008,9,25,6,2,1,2,1,41.096712,-74.083607,500,2,2,4,, 221Dc,3617,0,1671,NaN,NaN,0.628099351842525,0.628099351842525,1671
205603676010661,118182419010661,65784002010538,2008,36,8,95,41,3,6,1,,,1,2,541,36,6.5,1,,,61,3,NaN,NaN,NaN,70,1,,,3.636707,0,1,1,1,,6.018046,64,780.784222000001,1929.3568517731,118181903010661,1320449010538,53695236010538,2008,36,8,95,41,1,,2008,12,3,6.1,2,1,5,0,42.678963,-74.646944,1940,2,2,4,, 211Ib,3619,0,1672,NaN,NaN,1.55984942610657,1.55984942610657,1672
205604133010661,118182413010661,65784947010538,2008,36,8,95,6605,3,8,1,,,1,2,541,36,5.6,1,,,45,3,NaN,NaN,NaN,70,2,,,1.92496,0,1,1,1,,6.018046,50,1260.145558,3113.8826810959,118181903010661,1320449010538,53696125010538,2008,36,8,95,6605,1,,2009,1,9,5.8,2,1,5,0,42.656072,-74.579827,1700,2,2,4,, 211Fb,3619,0,1673,NaN,NaN,1.54124616696523,1.54124616696523,1673
205604134010661,118182413010661,65784949010538,2008,36,8,95,6605,3,9,1,,,1,2,541,36,6.8,1,,,24,3,NaN,NaN,NaN,70,3,,,2.017873,0,1,1,1,,6.018046,50,1260.145558,3113.8826810959,118181903010661,1320449010538,53696125010538,2008,36,8,95,6605,1,,2009,1,9,5.8,2,1,5,0,42.656072,-74.579827,1700,2,2,4,, 211Fb,3619,0,1674,NaN,NaN,1.54124616696523,1.54124616696523,1674
205605464010661,118182167010661,65791731010538,2008,36,8,111,3597,2,2,1,,,1,2,541,36,6.2,1,,,36,3,NaN,NaN,NaN,70,1,,,3.117543,0,1,1,1,,6.018046,32,531.295606,1312.8580072063,118181903010661,1320452010538,53702830010538,2008,36,8,111,3597,1,,2008,10,6,6.2,2,1,4,0,41.667246,-74.235676,310,2,2,4,, 221Ba,3619,0,1675,NaN,NaN,0.724689616566982,0.724689616566982,1675
205606048010661,118182155010661,65792834010538,2008,36,8,111,4100,4,1,1,,,1,2,541,36,15.2,1,,,45,3,NaN,NaN,NaN,50,1,,,24.546238,0,1,1,1,,6.018046,51,357.813444,884.174910796201,118181903010661,1320452010538,53703936010538,2008,36,8,111,4100,1,,2008,7,8,5.8,2,1,6,1,42.092155,-74.129926,1730,2,2,4,, 211Ia,3619,0,1676,NaN,NaN,1.13233251982313,1.13233251982313,1676
224906368010661,145021953010661,65838316010538,2009,36,1,19,1585,1,6,1,,,1,2,541,36,9.1,1,,,57,3,NaN,NaN,NaN,70,1,,,9.640479,0,1,1,1,,6.018046,59,1521.14968,3758.836916764,144953206010661,1320397010538,53949286010538,2009,36,1,19,1585,1,,2009,5,14,6,2,1,2,0,44.515721,-73.909136,1340,2,2,5,,M211Dc,3621,0,1677,NaN,NaN,3.4887437240137,3.4887437240137,1677
224910912010661,145022617010661,65804787010538,2009,36,1,45,1885,3,2,1,,,1,2,544,36,7.6,1,,,44,3,NaN,NaN,NaN,70,1,,,5.727804,0,1,1,1,,6.018046,24,321.184582,793.6631613511,144953206010661,1320399010538,53908297010538,2009,36,1,45,1885,1,,2009,5,13,5.3,2,1,5,2,44.091165,-76.148774,310,2,2,5,, 211Ee,3621,0,1685,NaN,NaN,3.30025139586077,3.30025139586077,1685
224910918010661,145022617010661,65804799010538,2009,36,1,45,1885,3,8,1,,,1,2,544,36,7.2,1,,,44,3,NaN,NaN,NaN,70,1,,,4.904406,0,1,1,1,,6.018046,24,321.184582,793.6631613511,144953206010661,1320399010538,53908297010538,2009,36,1,45,1885,1,,2009,5,13,5.3,2,1,5,2,44.091165,-76.148774,310,2,2,5,, 211Ee,3621,0,1686,NaN,NaN,3.30025139586077,3.30025139586077,1686
224913312010661,145022473010661,65821183010538,2009,36,1,89,534,3,7,1,,,1,2,541,36,12.9,1,,,32,3,NaN,NaN,NaN,50,2,,,14.982731,0,1,1,1,,6.018046,38,429.509410000001,1061.3392275805,144953206010661,1320401010538,53924118010538,2009,36,1,89,534,1,,2009,4,7,4.9,2,1,5,0,44.397248,-75.119345,890,2,2,5,, 211Eb,3621,0,1687,NaN,NaN,3.3021213891123,3.3021213891123,1687
224916000010661,145022569010661,65824217010538,2009,36,1,89,2652,2,4,1,,,1,2,541,36,8,1,,,21,3,NaN,NaN,NaN,20,2,,,4.308064,0,1,1,1,,6.018046,34,612.278934,1512.9718598607,144953206010661,1320401010538,53926940010538,2009,36,1,89,2652,1,,2009,12,3,6,2,1,4,0,44.440334,-75.240976,560,2,2,5,, 211Ee,3621,0,1690,NaN,NaN,3.36188895277045,3.36188895277045,1690
224916002010661,145022569010661,65824221010538,2009,36,1,89,2652,2,6,1,,,1,2,541,36,5.5,1,,,10,3,NaN,NaN,NaN,20,2,,,1.103007,0,1,1,1,,6.018046,34,612.278934,1512.9718598607,144953206010661,1320401010538,53926940010538,2009,36,1,89,2652,1,,2009,12,3,6,2,1,4,0,44.440334,-75.240976,560,2,2,5,, 211Ee,3621,0,1692,NaN,NaN,3.36188895277045,3.36188895277045,1692
224916005010661,145022569010661,65824227010538,2009,36,1,89,2652,2,9,1,,,1,2,541,36,12.7,1,,,34,3,NaN,NaN,NaN,20,2,,,15.156405,0,1,1,1,,6.018046,34,612.278934,1512.9718598607,144953206010661,1320401010538,53926940010538,2009,36,1,89,2652,1,,2009,12,3,6,2,1,4,0,44.440334,-75.240976,560,2,2,5,, 211Ee,3621,0,1693,NaN,NaN,3.36188895277045,3.36188895277045,1693
224915769010661,145022479010661,65823952010538,2009,36,1,89,2826,3,2,1,,,1,2,541,36,6.4,1,,,19,3,NaN,NaN,NaN,70,2,,,2.517063,0,1,1,1,,6.018046,34,663.172032,1638.7312496736,144953206010661,1320401010538,53926692010538,2009,36,1,89,2826,1,,2009,3,18,4.8,2,1,6,0,44.313143,-75.13702,1000,2,2,5,, 211Eb,3621,0,1694,NaN,NaN,3.22096658269734,3.22096658269734,1694
224915770010661,145022479010661,65823954010538,2009,36,1,89,2826,3,3,1,,,1,2,541,36,5.9,1,,,16,3,NaN,NaN,NaN,70,2,,,1.870668,0,1,1,1,,6.018046,34,663.172032,1638.7312496736,144953206010661,1320401010538,53926692010538,2009,36,1,89,2826,1,,2009,3,18,4.8,2,1,6,0,44.313143,-75.13702,1000,2,2,5,, 211Eb,3621,0,1695,NaN,NaN,3.22096658269734,3.22096658269734,1695
224915771010661,145022479010661,65823956010538,2009,36,1,89,2826,3,4,1,,,1,2,541,36,5.8,1,,,26,3,NaN,NaN,NaN,70,1,,,2.467499,0,1,1,1,,6.018046,34,663.172032,1638.7312496736,144953206010661,1320401010538,53926692010538,2009,36,1,89,2826,1,,2009,3,18,4.8,2,1,6,0,44.313143,-75.13702,1000,2,2,5,, 211Eb,3621,0,1696,NaN,NaN,3.22096658269734,3.22096658269734,1696
224916242010661,145022575010661,65824430010538,2009,36,1,89,4303,1,6,1,,,1,2,541,36,5.8,1,,,13,3,NaN,NaN,NaN,50,1,,,1.694565,0,1,1,1,,6.018046,57,1014.446844,2506.7488738662,144953206010661,1320401010538,53927158010538,2009,36,1,89,4303,1,,2009,8,18,5.4,2,1,2,0,44.373858,-75.481793,420,2,2,5,, 211Ee,3621,0,1698,NaN,NaN,3.34341933788584,3.34341933788584,1698
224916291010661,145022575010661,65824498010538,2009,36,1,89,4303,3,13,1,,,1,2,541,36,9.4,1,,,37,3,NaN,NaN,NaN,50,1,,,9.738511,0,1,1,1,,6.018046,57,1014.446844,2506.7488738662,144953206010661,1320401010538,53927158010538,2009,36,1,89,4303,1,,2009,8,18,5.4,2,1,2,0,44.373858,-75.481793,420,2,2,5,, 211Ee,3621,0,1699,NaN,NaN,3.34341933788584,3.34341933788584,1699
224916830010661,145023279010661,65833760010538,2009,36,2,11,1614,2,1,2,,,2,2,541,36,7.4,1,,,30,3,NaN,NaN,NaN,20,1,,,5.181977,0,1,1,1,,6.018046,10,60.18046,148.708925683,144953206010661,1320402010538,53944911010538,2009,36,2,11,1614,1,,2009,4,27,5.1,2,1,4,0,43.253696,-76.582841,450,2,2,5,, 222Ie,3624,0,1700,NaN,NaN,2.83788725770158,2.83788725770158,1700
224917021010661,145022755010661,65834031010538,2009,36,2,11,2595,1,8,1,,,1,2,541,36,5.2,1,,,33,3,NaN,NaN,NaN,70,1,,,1.607741,0,1,1,1,,6.018046,39,348.526082,861.225374926101,144953206010661,1320402010538,53945131010538,2009,36,2,11,2595,1,,2009,5,21,5.2,2,1,3,2,43.085237,-76.677707,400,2,2,5,, 222Ic,3624,0,1701,NaN,NaN,2.77981095055221,2.77981095055221,1701
224919980010661,145023013010661,65809492010538,2009,36,2,55,1171,3,16,1,,,1,2,544,36,6.1,1,,,47,3,NaN,NaN,NaN,70,2,,,2.6404,0,1,1,1,,6.018046,55,852.480188000001,2106.5211685574,144953206010661,1320407010538,53912763010538,2009,36,2,55,1171,1,,2009,9,23,5.9,2,1,5,0,43.254042,-77.975408,410,2,2,5,, 222Ib,3625,0,1703,NaN,NaN,3.89960673874995,3.89960673874995,1703
224920482010661,145022913010661,65809876010538,2009,36,2,55,1315,3,9,1,,,1,2,541,36,8.8,1,,,62,3,NaN,NaN,NaN,70,2,,,8.030861,0,1,1,1,,6.018046,42,510.492738000001,1261.4530802349,144953206010661,1320407010538,53913159010538,2009,36,2,55,1315,1,,2009,9,9,5.9,2,1,3,0,43.21121,-77.50649,400,2,2,5,, 222Ib,3625,0,1704,NaN,NaN,3.49065053059225,3.49065053059225,1704
224920545010661,145023293010661,65809930010538,2009,36,2,55,4095,1,4,1,,,1,2,544,36,8.9,1,,,62,3,NaN,NaN,NaN,70,2,,,8.367418,0,1,1,1,,6.018046,29,300.381714,742.2582343797,144953206010661,1320407010538,53913277010538,2009,36,2,55,4095,1,,2009,9,21,5.9,2,1,5,0,43.140032,-77.683128,570,2,2,5,, 222Ib,3625,0,1705,NaN,NaN,3.59315504026252,3.59315504026252,1705
224920928010661,145023083010661,65810716010538,2009,36,2,63,1480,2,6,1,,,1,2,544,36,14.6,1,,,35,3,NaN,NaN,NaN,70,2,,,21.464454,0,1,1,1,,6.018046,45,465.617686,1150.5645829903,144953206010661,1320408010538,53913990010538,2009,36,2,63,1480,1,,2009,5,28,5.1,2,1,4,0,43.25212,-79.010533,310,2,2,5,, 222Ib,3627,0,1706,NaN,NaN,4.79873161867018,4.79873161867018,1706
224921438010661,145022645010661,65812949010538,2009,36,2,67,5740,2,11,1,,,1,2,541,36,6.3,1,,,36,3,NaN,NaN,NaN,70,1,,,3.2193,0,1,1,1,,6.018046,45,1005.159482,2483.7993379961,144953206010661,1320409010538,53916181010538,2009,36,2,67,5740,1,,2009,6,10,5.6,2,1,4,0,42.905927,-76.274207,1230,2,2,5,, 222Id,3624,0,1707,NaN,NaN,2.37292507335777,2.37292507335777,1707
224922551010661,145022871010661,65813725010538,2009,36,2,69,1456,4,4,1,,,1,2,541,36,5.7,1,,,53,3,NaN,NaN,NaN,70,1,,,2.296385,0,1,1,1,,6.018046,39,699.280308,1727.9566050834,144953206010661,1320410010538,53916891010538,2009,36,2,69,1456,1,,2009,12,23,6.6,2,1,5,0,42.75673,-77.395355,1390,2,2,5,, 211Fb,3627,0,1709,NaN,NaN,3.14353649088236,3.14353649088236,1709
224923397010661,145022635010661,65815469010538,2009,36,2,75,5298,3,10,1,,,1,2,541,36,6,1,,,49,3,NaN,NaN,NaN,70,1,,,2.735341,0,1,1,1,,6.018046,33,312.417806,772.000019516301,144953206010661,1320412010538,53918596010538,2009,36,2,75,5298,1,,2009,4,7,5.8,2,1,1,4,43.226445,-76.239852,390,2,2,5,, 222Ic,3624,0,1711,NaN,NaN,2.60227913123496,2.60227913123496,1711
224925913010661,145022855010661,65867717010538,2009,36,2,117,6111,3,1,1,,,2,2,544,36,5,1,,,21,3,NaN,NaN,NaN,70,2,,,1.207143,0,1,1,1,,6.018046,17,441.024916,1089.7946186818,144953206010661,1320414010538,53968874010538,2009,36,2,117,6111,1,,2009,9,8,5.4,2,1,4,1,43.128852,-77.193936,460,2,2,5,, 222Ic,3624,0,1712,NaN,NaN,3.19333819277382,3.19333819277382,1712
224927077010661,145023047010661,65869390010538,2009,36,2,121,1161,3,11,1,,,1,2,541,36,6.8,1,,,88,3,NaN,NaN,NaN,70,1,,,4.203781,0,1,1,1,,6.018046,45,741.40663,1832.0528530615,144953206010661,1320415010538,53970457010538,2009,36,2,121,1161,1,,2009,8,11,5.3,2,1,6,4,42.587314,-78.4131,1740,2,2,5,, 211Fa,3627,0,1715,NaN,NaN,3.98187814038049,3.98187814038049,1715
224926582010661,145022977010661,65868906010538,2009,36,2,121,1374,2,9,1,,,1,2,541,36,5.5,1,,,15,3,NaN,NaN,NaN,50,1,,,1.709251,0,1,1,1,,6.018046,30,318.435852,786.8709120846,144953206010661,1320415010538,53970020010538,2009,36,2,121,1374,1,,2009,11,3,5.6,2,1,3,1,42.625683,-78.038793,1210,2,2,5,, 222Id,3627,0,1716,NaN,NaN,3.65215630351084,3.65215630351084,1716
224928117010661,145021893010661,65853547010538,2009,36,3,35,3720,3,13,1,,,1,2,541,36,5.9,1,,,43,3,NaN,NaN,NaN,70,1,,,2.644651,0,1,1,1,,6.018046,57,1146.32327,2832.6221163335,144953206010661,1320417010538,53953640010538,2009,36,3,35,3720,1,,2009,7,21,6,2,1,5,0,42.998011,-74.486365,900,2,2,5,5, 211Jd,3621,0,1721,NaN,NaN,1.89099172961967,1.89099172961967,1721
224993094010661,145022493010661,65807692010538,2009,36,3,49,1533,2,14,2,,,2,2,541,36,8.7,1,,,40,3,NaN,NaN,NaN,70,1,,,8.494948,0,1,1,1,,6.018046,19,285.076306,704.4378059413,144953206010661,1320419010538,53911077010538,2009,36,3,49,1533,1,,2009,6,17,5.9,2,1,5,0,43.770523,-75.492858,1130,2,2,5,, 211Ja,3621,0,1722,NaN,NaN,2.76294018518117,2.76294018518117,1722
224993448010661,145022167010661,65810954010538,2009,36,3,65,2312,1,19,1,,,1,2,541,36,5.4,1,,,39,3,NaN,NaN,NaN,70,1,,,1.900713,0,1,1,1,,6.018046,52,1041.267758,2573.0246934059,144953206010661,1320420010538,53914281010538,2009,36,3,65,2312,1,,2009,7,8,6.2,2,1,5,5,43.146417,-75.176176,1180,2,2,5,, 211Jd,3622,0,1723,NaN,NaN,2.07863694551333,2.07863694551333,1723
224993447010661,145022167010661,65810952010538,2009,36,3,65,2312,1,18,1,,,1,2,541,36,5.9,1,,,19,3,NaN,NaN,NaN,70,2,,,2.137389,0,1,1,1,,6.018046,52,1041.267758,2573.0246934059,144953206010661,1320420010538,53914281010538,2009,36,3,65,2312,1,,2009,7,8,6.2,2,1,5,5,43.146417,-75.176176,1180,2,2,5,, 211Jd,3622,0,1724,NaN,NaN,2.07863694551333,2.07863694551333,1724
224993657010661,145022407010661,65811174010538,2009,36,3,65,4190,1,29,1,,,1,2,541,36,5.8,1,,,38,3,NaN,NaN,NaN,20,1,,,2.467499,0,1,1,1,,6.018046,42,642.369164,1587.3263227022,144953206010661,1320420010538,53914459010538,2009,36,3,65,4190,1,,2009,4,8,5.9,2,1,4,0,43.09729,-75.578671,550,2,2,5,, 222Ie,3622,0,1725,NaN,NaN,2.15878235009206,2.15878235009206,1725
224997525010661,145021869010661,65846401010538,2009,36,4,31,1263,1,2,1,,,1,2,541,36,6.3,1,,,57,3,NaN,NaN,NaN,70,1,,,3.2193,0,1,1,1,,6.018046,62,636.871704,1573.7418241692,144953206010661,1320421010538,53935328010538,2009,36,4,31,1263,1,,2009,8,20,5.3,2,1,6,0,43.803908,-73.842314,1550,2,2,5,,M211De,3621,0,1726,NaN,NaN,2.8206496028681,2.8206496028681,1726
224997533010661,145021869010661,65846417010538,2009,36,4,31,1263,1,10,1,,,1,2,541,36,12.2,1,,,76,3,NaN,NaN,NaN,70,2,,,18.808169,0,1,1,1,,6.018046,62,636.871704,1573.7418241692,144953206010661,1320421010538,53935328010538,2009,36,4,31,1263,1,,2009,8,20,5.3,2,1,6,0,43.803908,-73.842314,1550,2,2,5,,M211De,3621,0,1727,NaN,NaN,2.8206496028681,2.8206496028681,1727
224997539010661,145021869010661,65846429010538,2009,36,4,31,1263,1,16,1,,,1,2,541,36,13.8,1,,,85,3,NaN,NaN,NaN,70,1,,,28.12189,0,1,1,1,,6.018046,62,636.871704,1573.7418241692,144953206010661,1320421010538,53935328010538,2009,36,4,31,1263,1,,2009,8,20,5.3,2,1,6,0,43.803908,-73.842314,1550,2,2,5,,M211De,3621,0,1728,NaN,NaN,2.8206496028681,2.8206496028681,1728
225694577010661,145022095010661,65848960010538,2009,36,4,31,4737,3,6,1,,,1,2,541,36,19.8,1,,,11,3,NaN,NaN,NaN,50,2,,,14.140238,0,1,1,1,,6.018046,34,336.48999,831.483589789501,144953206010661,1320421010538,53937650010538,2009,36,4,31,4737,1,,2009,10,8,5.4,2,1,7,0,44.360075,-74.008814,2480,2,2,5,,M211Df,3621,0,1729,NaN,NaN,3.31491515824478,3.31491515824478,1729
224996339010661,145021859010661,65845149010538,2009,36,4,31,5991,3,4,1,,,1,2,543,36,6.9,1,,,44,3,NaN,NaN,NaN,50,1,,,4.328875,0,1,1,1,,6.018046,56,735.388584000001,1817.1819604932,144953206010661,1320421010538,53934133010538,2009,36,4,31,5991,1,,2009,4,20,5.7,2,1,5,2,44.086205,-73.616947,1390,2,2,5,,M211De,3621,0,1730,NaN,NaN,3.16121473486791,3.16121473486791,1730
225006782010661,145023463010661,65829684010538,2009,36,5,3,1557,4,17,1,,,1,2,541,36,5.2,1,,,37,3,NaN,NaN,NaN,70,2,,,1.452153,0,1,1,1,,6.018046,74,634.122974000001,1566.9495749027,144953206010661,1320424010538,53940902010538,2009,36,5,3,1557,1,,2009,4,2,5.6,2,1,4,0,42.399268,-77.816179,2030,2,2,5,, 211Fa,3623,0,1738,NaN,NaN,3.35796597210648,3.35796597210648,1738
225010017010661,145023469010661,65833408010538,2009,36,5,9,118,2,3,1,,,1,2,541,36,7.8,1,,,67,3,NaN,NaN,NaN,70,2,,,5.700085,0,1,1,1,,6.018046,41,591.476066000001,1461.5669328893,144953206010661,1320425010538,53944545010538,2009,36,5,9,118,1,,2009,4,22,5.2,2,1,2,4,42.431283,-78.641299,1570,2,2,5,, 211Fa,3623,0,1740,NaN,NaN,4.14288928555061,4.14288928555061,1740
225010031010661,145023469010661,65833436010538,2009,36,5,9,118,3,9,1,,,1,2,541,36,7.8,1,,,64,3,NaN,NaN,NaN,70,2,,,5.700085,0,1,1,1,,6.018046,41,591.476066000001,1461.5669328893,144953206010661,1320425010538,53944545010538,2009,36,5,9,118,1,,2009,4,22,5.2,2,1,2,4,42.431283,-78.641299,1570,2,2,5,, 211Fa,3623,0,1741,NaN,NaN,4.14288928555061,4.14288928555061,1741
225010046010661,145023469010661,65833466010538,2009,36,5,9,118,4,11,1,,,1,2,541,36,6.4,1,,,18,3,NaN,NaN,NaN,NaN,2,,,2.414766,0,1,1,2,,6.018046,41,591.476066000001,1461.5669328893,144953206010661,1320425010538,53944545010538,2009,36,5,9,118,1,,2009,4,22,5.2,2,1,2,4,42.431283,-78.641299,1570,2,2,5,, 211Fa,3623,0,1743,NaN,NaN,4.14288928555061,4.14288928555061,1743
225010737010661,145023163010661,65834484010538,2009,36,5,13,5177,4,6,1,,,1,2,541,36,6.1,1,,,48,3,NaN,NaN,NaN,70,1,,,2.9233,0,1,1,1,,6.018046,47,753.442722,1861.7946381981,144953206010661,1320426010538,53945587010538,2009,36,5,13,5177,1,,2009,5,19,5.3,2,1,4,0,42.166987,-79.33524,1780,2,2,5,, 221Fa,3623,0,1746,NaN,NaN,4.74093557850484,4.74093557850484,1746
225011570010661,145022833010661,65857712010538,2009,36,5,101,471,4,11,1,,,1,2,541,36,5.6,1,,,34,3,NaN,NaN,NaN,70,2,,,1.92496,0,1,1,1,,6.018046,50,552.619060000001,1365.549328213,144953206010661,1320427010538,53959059010538,2009,36,5,101,471,1,,2009,2,23,5.2,2,1,5,0,42.489099,-77.245994,1410,2,2,5,, 211Fb,3623,0,1747,NaN,NaN,2.88064472783038,2.88064472783038,1747
225013623010661,145022203010661,65830865010538,2009,36,6,7,5859,3,3,1,,,1,2,541,36,10.6,1,,,43,3,NaN,NaN,NaN,70,3,,,7.788175,0,1,1,1,,6.018046,44,591.476066000001,1461.5669328893,144953206010661,1320428010538,53942112010538,2009,36,6,7,5859,1,,2009,4,7,5.2,2,1,3,0,42.199536,-75.657227,1230,2,2,5,, 211Fb,3622,0,1748,NaN,NaN,1.4350280576271,1.4350280576271,1748
225017799010661,145022447010661,65862308010538,2009,36,6,107,418,3,4,2,,,2,2,541,36,6.5,1,,,40,3,NaN,NaN,NaN,70,1,,,3.636707,0,1,1,1,,6.018046,24,351.274812,868.0176241926,144953206010661,1320435010538,53963628010538,2009,36,6,107,418,1,,2009,8,21,5.6,2,1,5,0,42.27933,-76.112463,1340,2,2,5,, 211Fb,3623,0,1749,NaN,NaN,1.81835130932529,1.81835130932529,1749
225017814010661,145022447010661,0,2009,36,6,107,418,3,19,2,,,2,2,541,36,5.3,1,,,6,3,NaN,NaN,NaN,70,2,,,0.632034,0,1,1,,,6.018046,24,351.274812,868.0176241926,144953206010661,1320435010538,53963628010538,2009,36,6,107,418,1,,2009,8,21,5.6,2,1,5,0,42.27933,-76.112463,1340,2,2,5,, 211Fb,3623,0,1750,NaN,NaN,1.81835130932529,1.81835130932529,1750
225018246010661,145023453010661,65863163010538,2009,36,6,109,3137,3,5,1,,,1,2,541,36,8.7,1,,,36,3,NaN,NaN,NaN,70,1,,,8.175479,0,1,1,1,,6.018046,37,381.365042,942.3720870341,144953206010661,1320436010538,53964440010538,2009,36,6,109,3137,1,,2009,4,10,5.1,2,1,3,4,42.341948,-76.619866,1340,2,2,5,, 211Fb,3623,0,1751,NaN,NaN,2.26602433608468,2.26602433608468,1751
225018439010661,145021697010661,65828250010538,2009,36,7,1,3117,3,11,1,,,1,2,541,36,7.7,1,,,45,3,NaN,NaN,NaN,70,1,,,6.011618,0,1,1,1,,6.018046,67,1644.25933,4063.0470173965,144953206010661,1320437010538,53939497010538,2009,36,7,1,3117,1,,2009,4,15,5.4,2,1,2,0,42.64363,-74.118148,1200,2,2,5,, 211Ib,3620,0,1752,NaN,NaN,1.63459085039651,1.63459085039651,1752
225018283010661,145021693010661,0,2009,36,7,1,5161,1,7,1,,,0,2,541,36,6.7,1,,,50,3,NaN,NaN,NaN,NaN,2,,,3.588952,0,1,1,,,6.018046,25,426.240094,1053.2605842787,144953206010661,1320437010538,53939343010538,2009,36,7,1,5161,1,,2009,3,3,NaN,1,1,2,0,42.500069,-74.017213,1000,NaN,NaN,5,, 211Ib,3620,0,1753,NaN,NaN,1.54436868644311,1.54436868644311,1753
